ozma_of_oz_14_f000029|The Tiger complained bitterly that he was half starved, and begged to go into the palace and become an ornament, so that he would no longer suffer the pangs of hunger.|The Tiger complained bitterly that he was half starved, and begged to go into the palace and become an ornament, so that he would no longer suffer the pangs of hunger.
ozma_of_oz_14_f000030|Haven't you had your breakfast? asked the Nome King.|Haven't you had your breakfast? asked the Nome King.
ozma_of_oz_14_f000031|Oh, I had just a bite, replied the beast. But what good is a bite, to a hungry tiger?|Oh, I had just a bite, replied the beast. But what good is a bite, to a hungry tiger?
ozma_of_oz_14_f000032|He ate seventeen bowls of porridge, a platter full of fried sausages, eleven loaves of bread and twenty-one mince pies, said the Steward.|He ate seventeen bowls of porridge, a platter full of fried sausages, eleven loaves of bread and twenty-one mince pies, said the Steward.
ozma_of_oz_14_f000033|What more do you want? demanded the King.|What more do you want? demanded the King.
ozma_of_oz_14_f000034|A fat baby. I want a fat baby, said the Hungry Tiger. A nice, plump, juicy, tender, fat baby. But, of course, if I had one, my conscience would not allow me to eat it.|A fat baby. I want a fat baby, said the Hungry Tiger. A nice, plump, juicy, tender, fat baby. But, of course, if I had one, my conscience would not allow me to eat it.
ozma_of_oz_14_f000035|So I'll have to be an ornament and forget my hunger.|So I'll have to be an ornament and forget my hunger.
ozma_of_oz_14_f000036|Impossible! exclaimed the King. I'll have no clumsy beasts enter my palace, to overturn and break all my pretty nick-nacks.|Impossible! exclaimed the King. I'll have no clumsy beasts enter my palace, to overturn and break all my pretty nick-nacks.
ozma_of_oz_14_f000037|When the rest of your friends are transformed you can return to the upper world, and go about your business.|When the rest of your friends are transformed you can return to the upper world, and go about your business.
ozma_of_oz_14_f000038|As for that, we have no business, when our friends are gone, said the Lion. So we do not care much what becomes of us.|As for that, we have no business, when our friends are gone, said the Lion. So we do not care much what becomes of us.
ozma_of_oz_14_f000039|Dorothy begged to be allowed to go first into the palace, but Tiktok firmly maintained that the slave should face danger before the mistress.|Dorothy begged to be allowed to go first into the palace, but Tiktok firmly maintained that the slave should face danger before the mistress.
ozma_of_oz_14_f000040|The Scarecrow agreed with him in that, so the Nome King opened the door for the machine man, who tramped into the palace to meet his fate.|The Scarecrow agreed with him in that, so the Nome King opened the door for the machine man, who tramped into the palace to meet his fate.
ozma_of_oz_14_f000041|Then his Majesty returned to his throne and puffed his pipe so contentedly that a small cloud of smoke formed above his head.|Then his Majesty returned to his throne and puffed his pipe so contentedly that a small cloud of smoke formed above his head.
ozma_of_oz_14_f000042|Bye and bye he said: I'm sorry there are so few of you left. Very soon, now, my fun will be over, and then for amusement I shall have nothing to do but admire my new ornaments.|Bye and bye he said: I'm sorry there are so few of you left. Very soon, now, my fun will be over, and then for amusement I shall have nothing to do but admire my new ornaments.
ozma_of_oz_14_f000043|It seems to me, said Dorothy, that you are not so honest as you pretend to be.|It seems to me, said Dorothy, that you are not so honest as you pretend to be.
ozma_of_oz_14_f000044|How's that? asked the King.|How's that? asked the King.
ozma_of_oz_14_f000045|Why, you made us think it would be easy to guess what ornaments the people of Ev were changed into.|Why, you made us think it would be easy to guess what ornaments the people of Ev were changed into.
ozma_of_oz_14_f000046|It IS easy, declared the monarch, if one is a good guesser. But it appears that the members of your party are all poor guessers.|It IS easy, declared the monarch, if one is a good guesser. But it appears that the members of your party are all poor guessers.
ozma_of_oz_14_f000047|What is Tiktok doing now? asked the girl, uneasily.|What is Tiktok doing now? asked the girl, uneasily.
ozma_of_oz_14_f000048|Nothing, replied the King, with a frown. He is standing perfectly still, in the middle of a room.|Nothing, replied the King, with a frown. He is standing perfectly still, in the middle of a room.
ozma_of_oz_14_f000049|Oh, I expect he's run down, said Dorothy. I forgot to wind him up this morning. How many guesses has he made?|Oh, I expect he's run down, said Dorothy. I forgot to wind him up this morning. How many guesses has he made?
ozma_of_oz_14_f000050|All that he is allowed except one, answered the King. Suppose you go in and wind him up, and then you can stay there and make your own guesses.|All that he is allowed except one, answered the King. Suppose you go in and wind him up, and then you can stay there and make your own guesses.
ozma_of_oz_14_f000051|All right, said Dorothy.|All right, said Dorothy.
ozma_of_oz_14_f000052|It is my turn next, declared the Scarecrow.|It is my turn next, declared the Scarecrow.
ozma_of_oz_14_f000053|Why, you don't want to go away and leave me all alone, do you? asked the girl. Besides, if I go now I can wind up Tiktok, so that he can make his last guess.|Why, you don't want to go away and leave me all alone, do you? asked the girl. Besides, if I go now I can wind up Tiktok, so that he can make his last guess.
ozma_of_oz_14_f000054|Very well, then, said the Scarecrow, with a sigh. Run along, little Dorothy, and may good luck go with you!|Very well, then, said the Scarecrow, with a sigh. Run along, little Dorothy, and may good luck go with you!
ozma_of_oz_14_f000055|So Dorothy, trying to be brave in spite of her fears, passed through the doorway into the gorgeous rooms of the palace. The stillness of the place awed her,|So Dorothy, trying to be brave in spite of her fears, passed through the doorway into the gorgeous rooms of the palace. The stillness of the place awed her,
ozma_of_oz_14_f000056|at first, and the child drew short breaths, and pressed her hand to her heart, and looked all around with wondering eyes.|at first, and the child drew short breaths, and pressed her hand to her heart, and looked all around with wondering eyes.
ozma_of_oz_14_f000057|Yes, it was a beautiful place; but enchantments lurked in every nook and corner, and she had not yet grown accustomed to the wizardries of these fairy countries,|Yes, it was a beautiful place; but enchantments lurked in every nook and corner, and she had not yet grown accustomed to the wizardries of these fairy countries,
ozma_of_oz_14_f000058|so different from the quiet and sensible common-places of her own native land.|so different from the quiet and sensible common-places of her own native land.
ozma_of_oz_14_f000059|Slowly she passed through several rooms until she came upon Tiktok, standing motionless. It really seemed, then, that she had found a friend in this mysterious palace,|Slowly she passed through several rooms until she came upon Tiktok, standing motionless. It really seemed, then, that she had found a friend in this mysterious palace,
ozma_of_oz_14_f000060|so she hastened to wind up the machine man's action and speech and thoughts.|so she hastened to wind up the machine man's action and speech and thoughts.
ozma_of_oz_14_f000061|Thank you, Dor-oth-y, were his first words. I have now one more guess to make.|Thank you, Dor-oth-y, were his first words. I have now one more guess to make.
ozma_of_oz_14_f000062|Oh, be very careful, Tiktok; won't you? cried the girl.|Oh, be very careful, Tiktok; won't you? cried the girl.
ozma_of_oz_14_f000063|Yes. But the Nome King has us in his power, and he has set a trap for us. I fear we are all lost. he answered.|Yes. But the Nome King has us in his power, and he has set a trap for us. I fear we are all lost. he answered.
ozma_of_oz_14_f000064|I fear so, too, said Dorothy, sadly.|I fear so, too, said Dorothy, sadly.
ozma_of_oz_14_f000065|If Smith & Tin-ker had giv-en me a guess-ing clock-work at-tach-ment, continued Tiktok, I might have de-fied the Nome King.|If Smith  Tin-ker had giv-en me a guess-ing clock-work at-tach-ment, continued Tiktok, I might have de-fied the Nome King.
ozma_of_oz_14_f000066|But my thoughts are plain and sim-ple, and are not of much use in this case.|But my thoughts are plain and sim-ple, and are not of much use in this case.
ozma_of_oz_14_f000067|Do the best you can, said Dorothy, encouragingly, and if you fail I will watch and see what shape you are changed into.|Do the best you can, said Dorothy, encouragingly, and if you fail I will watch and see what shape you are changed into.
ozma_of_oz_14_f000068|So Tiktok touched a yellow glass vase that had daisies painted on one side, and he spoke at the same time the word Ev.|So Tiktok touched a yellow glass vase that had daisies painted on one side, and he spoke at the same time the word Ev.
ozma_of_oz_14_f000069|In a flash the machine man had disappeared, and although the girl looked quickly in every direction,|In a flash the machine man had disappeared, and although the girl looked quickly in every direction,
ozma_of_oz_14_f000070|she could not tell which of the many ornaments the room contained had a moment before been her faithful friend and servant.|she could not tell which of the many ornaments the room contained had a moment before been her faithful friend and servant.
ozma_of_oz_14_f000071|So all she could do was to accept the hopeless task set her, and make her guesses and abide by the result.|So all she could do was to accept the hopeless task set her, and make her guesses and abide by the result.
ozma_of_oz_14_f000072|It can't hurt very much, she thought, for I haven't heard any of them scream or cry out not even the poor officers.|It can't hurt very much, she thought, for I haven't heard any of them scream or cry out not even the poor officers.
ozma_of_oz_14_f000073|Dear me! I wonder if Uncle Henry or Aunt Em will ever know I have become an orn'ment in the Nome King's palace,|Dear me! I wonder if Uncle Henry or Aunt Em will ever know I have become an orn'ment in the Nome King's palace,
ozma_of_oz_14_f000074|and must stand forever and ever in one place and look pretty 'cept when I'm moved to be dusted. It isn't the way I thought I'd turn out, at all; but I s'pose it can't be helped.|and must stand forever and ever in one place and look pretty 'cept when I'm moved to be dusted. It isn't the way I thought I'd turn out, at all; but I s'pose it can't be helped.
ozma_of_oz_14_f000075|She walked through all the rooms once more, and examined with care all the objects they contained; but there were so many, they bewildered her,|She walked through all the rooms once more, and examined with care all the objects they contained; but there were so many, they bewildered her,
ozma_of_oz_14_f000076|and she decided, after all, as Ozma had done, that it could be only guess work at the best, and that the chances were much against her guessing aright.|and she decided, after all, as Ozma had done, that it could be only guess work at the best, and that the chances were much against her guessing aright.
ozma_of_oz_14_f000077|Timidly she touched an alabaster bowl and said: Ev.|Timidly she touched an alabaster bowl and said: Ev.
ozma_of_oz_14_f000078|That's one failure, anyhow, she thought. But how am I to know which thing is enchanted, and which is not?|That's one failure, anyhow, she thought. But how am I to know which thing is enchanted, and which is not?
ozma_of_oz_14_f000079|Next she touched the image of a purple kitten that stood on the corner of a mantel, and as she pronounced the word Ev the kitten disappeared,|Next she touched the image of a purple kitten that stood on the corner of a mantel, and as she pronounced the word Ev the kitten disappeared,
ozma_of_oz_14_f000080|and a pretty, fair-haired boy stood beside her.|and a pretty, fair-haired boy stood beside her.
ozma_of_oz_14_f000081|At the same time a bell rang somewhere in the distance, and as Dorothy started back, partly in surprise and partly in joy, the little one exclaimed: Where am I?|At the same time a bell rang somewhere in the distance, and as Dorothy started back, partly in surprise and partly in joy, the little one exclaimed: Where am I?
ozma_of_oz_14_f000082|And who are you? And what has happened to me?|And who are you? And what has happened to me?
ozma_of_oz_14_f000083|Well, I declare! said Dorothy. I've really done it.|Well, I declare! said Dorothy. I've really done it.
ozma_of_oz_14_f000084|Done what? asked the boy.|Done what? asked the boy.
ozma_of_oz_14_f000085|Saved myself from being an ornament, replied the girl, with a laugh, and saved you from being forever a purple kitten.|Saved myself from being an ornament, replied the girl, with a laugh, and saved you from being forever a purple kitten.
ozma_of_oz_14_f000086|A purple kitten? he repeated. There IS no such thing.|A purple kitten? he repeated. There IS no such thing.
ozma_of_oz_14_f000087|I know, she answered. But there was, a minute ago. Don't you remember standing on a corner of the mantel?|I know, she answered. But there was, a minute ago. Don't you remember standing on a corner of the mantel?
ozma_of_oz_14_f000088|Of course not. I am a Prince of Ev, and my name is Evring, the little one announced, proudly. But my father, the King, sold my mother and all her children to the cruel ruler of the Nomes,|Of course not. I am a Prince of Ev, and my name is Evring, the little one announced, proudly. But my father, the King, sold my mother and all her children to the cruel ruler of the Nomes,
ozma_of_oz_14_f000089|and after that I remember nothing at all.|and after that I remember nothing at all.
ozma_of_oz_14_f000090|A purple kitten can't be 'spected to remember, Evring, said Dorothy.|A purple kitten can't be 'spected to remember, Evring, said Dorothy.
ozma_of_oz_14_f000091|But now you are yourself again, and I'm going to try to save some of your brothers and sisters, and perhaps your mother, as well. So come with me.|But now you are yourself again, and I'm going to try to save some of your brothers and sisters, and perhaps your mother, as well. So come with me.
ozma_of_oz_14_f000092|She seized the child's hand and eagerly hurried here and there, trying to decide which object to choose next. The third guess was another failure,|She seized the child's hand and eagerly hurried here and there, trying to decide which object to choose next. The third guess was another failure,
ozma_of_oz_14_f000093|and so was the fourth and the fifth.|and so was the fourth and the fifth.
ozma_of_oz_14_f000094|Little Evring could not imagine what she was doing, but he trotted along beside her very willingly, for he liked the new companion he had found.|Little Evring could not imagine what she was doing, but he trotted along beside her very willingly, for he liked the new companion he had found.
ozma_of_oz_14_f000095|Dorothy's further quest proved unsuccessful; but after her first disappointment was over,|Dorothy's further quest proved unsuccessful; but after her first disappointment was over,
ozma_of_oz_14_f000096|the little girl was filled with joy and thankfulness to think that after all she had been able to save one member of the royal family of Ev,|the little girl was filled with joy and thankfulness to think that after all she had been able to save one member of the royal family of Ev,
ozma_of_oz_14_f000097|and could restore the little Prince to his sorrowing country. Now she might return to the terrible Nome King in safety, carrying with her the prize she had won in the person of the fair-haired boy.|and could restore the little Prince to his sorrowing country. Now she might return to the terrible Nome King in safety, carrying with her the prize she had won in the person of the fair-haired boy.
ozma_of_oz_14_f000098|So she retraced her steps until she found the entrance to the palace, and as she approached, the massive doors of rock opened of their own accord,|So she retraced her steps until she found the entrance to the palace, and as she approached, the massive doors of rock opened of their own accord,
ozma_of_oz_14_f000099|allowing both Dorothy and Evring to pass the portals and enter the throne room.|allowing both Dorothy and Evring to pass the portals and enter the throne room.
ozma_of_oz_14_f000100|End of chapter 14.|End of chapter fourteen.
ozma_of_oz_15_f000001|This is there librivox recording. All librivox recordings are in the public domain. For more information or to volunteer please visit librivox dot org.|This is there librivox recording. All librivox recordings are in the public domain. For more information or to volunteer please visit librivox dot org.
ozma_of_oz_15_f000002|Ozma of Oz by L Frank Baum. Chapter 15. Billina Frightens the Nome King.|Ozma of Oz by L Frank Baum. Chapter fifteen. Billina Frightens the Nome King.
ozma_of_oz_15_f000003|Now when Dorothy had entered the palace to make her guesses and the Scarecrow was left with the Nome King, the two sat in moody silence for several minutes.|Now when Dorothy had entered the palace to make her guesses and the Scarecrow was left with the Nome King, the two sat in moody silence for several minutes.
ozma_of_oz_15_f000004|Then the monarch exclaimed, in a tone of satisfaction: Very good!|Then the monarch exclaimed, in a tone of satisfaction: Very good!
ozma_of_oz_15_f000005|Who is very good? asked the Scarecrow.|Who is very good? asked the Scarecrow.
ozma_of_oz_15_f000006|The machine man. He won't need to be wound up any more, for he has now become a very neat ornament. Very neat, indeed.|The machine man. He won't need to be wound up any more, for he has now become a very neat ornament. Very neat, indeed.
ozma_of_oz_15_f000007|How about Dorothy? the Scarecrow enquired.|How about Dorothy? the Scarecrow enquired.
ozma_of_oz_15_f000008|Oh, she will begin to guess, pretty soon, said the King, cheerfully.|Oh, she will begin to guess, pretty soon, said the King, cheerfully.
ozma_of_oz_15_f000009|And then she will join my collection, and it will be your turn.|And then she will join my collection, and it will be your turn.
ozma_of_oz_15_f000010|The good Scarecrow was much distressed by the thought that his little friend was about to suffer the fate of Ozma and the rest of their party;|The good Scarecrow was much distressed by the thought that his little friend was about to suffer the fate of Ozma and the rest of their party;
ozma_of_oz_15_f000011|but while he sat in gloomy reverie a shrill voice suddenly cried: Kut, kut, kut ka-daw-kutt! Kut, kut, kut ka-daw-kutt!|but while he sat in gloomy reverie a shrill voice suddenly cried: Kut, kut, kut ka-daw-kutt! Kut, kut, kut ka-daw-kutt!
ozma_of_oz_15_f000012|The Nome King nearly jumped off his seat, he was so startled.|The Nome King nearly jumped off his seat, he was so startled.
ozma_of_oz_15_f000013|Good gracious! What's that? he yelled.|Good gracious! What's that? he yelled.
ozma_of_oz_15_f000014|Why, it's Billina, said the Scarecrow.|Why, it's Billina, said the Scarecrow.
ozma_of_oz_15_f000015|What do you mean by making a noise like that? shouted the King, angrily, as the yellow hen came from under the throne and strutted proudly about the room.|What do you mean by making a noise like that? shouted the King, angrily, as the yellow hen came from under the throne and strutted proudly about the room.
ozma_of_oz_15_f000016|I've got a right to cackle, I guess, replied Billina. I've just laid my egg.|I've got a right to cackle, I guess, replied Billina. I've just laid my egg.
ozma_of_oz_15_f000017|What! Laid an egg! In my throne room! How dare you do such a thing? asked the King, in a voice of fury.|What! Laid an egg! In my throne room! How dare you do such a thing? asked the King, in a voice of fury.
ozma_of_oz_15_f000018|I lay eggs wherever I happen to be, said the hen, ruffling her feathers and then shaking them into place.|I lay eggs wherever I happen to be, said the hen, ruffling her feathers and then shaking them into place.
ozma_of_oz_15_f000019|But thunder-ation! Don't you know that eggs are poison? roared the King, while his rock-colored eyes stuck out in great terror.|But thunder-ation! Don't you know that eggs are poison? roared the King, while his rock-colored eyes stuck out in great terror.
ozma_of_oz_15_f000020|Poison! well, I declare, said Billina, indignantly. I'll have you know all my eggs are warranted strictly fresh and up to date. Poison, indeed!|Poison! well, I declare, said Billina, indignantly. I'll have you know all my eggs are warranted strictly fresh and up to date. Poison, indeed!
ozma_of_oz_15_f000021|You don't understand, retorted the little monarch, nervously. Eggs belong only to the outside world to the world on the earth's surface, where you came from.|You don't understand, retorted the little monarch, nervously. Eggs belong only to the outside world to the world on the earth's surface, where you came from.
ozma_of_oz_15_f000022|Here, in my underground kingdom, they are rank poison, as I said, and we Nomes can't bear them around.|Here, in my underground kingdom, they are rank poison, as I said, and we Nomes can't bear them around.
ozma_of_oz_15_f000023|Well, you'll have to bear this one around, declared Billina; for I've laid it.|Well, you'll have to bear this one around, declared Billina; for I've laid it.
ozma_of_oz_15_f000024|Where? asked the King.|Where? asked the King.
ozma_of_oz_15_f000025|Under your throne, said the hen.|Under your throne, said the hen.
ozma_of_oz_15_f000026|The King jumped three feet into the air, so anxious was he to get away from the throne.|The King jumped three feet into the air, so anxious was he to get away from the throne.
ozma_of_oz_15_f000027|Take it away! Take it away at once! he shouted.|Take it away! Take it away at once! he shouted.
ozma_of_oz_15_f000028|I can't, said Billina. I haven't any hands.|I can't, said Billina. I haven't any hands.
ozma_of_oz_15_f000029|I'll take the egg, said the Scarecrow. I'm making a collection of Billina's eggs. There's one in my pocket now, that she laid yesterday.|I'll take the egg, said the Scarecrow. I'm making a collection of Billina's eggs. There's one in my pocket now, that she laid yesterday.
ozma_of_oz_15_f000030|Hearing this, the monarch hastened to put a good distance between himself and the Scarecrow, who was about to reach under the throne for the egg when the hen suddenly cried: Stop!|Hearing this, the monarch hastened to put a good distance between himself and the Scarecrow, who was about to reach under the throne for the egg when the hen suddenly cried: Stop!
ozma_of_oz_15_f000031|What's wrong? asked the Scarecrow.|What's wrong? asked the Scarecrow.
ozma_of_oz_15_f000032|Don't take the egg unless the King will allow me to enter the palace and guess as the others have done, said Billina.|Don't take the egg unless the King will allow me to enter the palace and guess as the others have done, said Billina.
ozma_of_oz_15_f000033|Pshaw! returned the King. You're only a hen. How could you guess my enchantments?|Pshaw! returned the King. You're only a hen. How could you guess my enchantments?
ozma_of_oz_15_f000034|I can try, I suppose, said Billina. And, if I fail, you will have another ornament.|I can try, I suppose, said Billina. And, if I fail, you will have another ornament.
ozma_of_oz_15_f000035|A pretty ornament you'd make, wouldn't you? growled the King. But you shall have your way. It will properly punish you for daring to lay an egg in my presence.|A pretty ornament you'd make, wouldn't you? growled the King. But you shall have your way. It will properly punish you for daring to lay an egg in my presence.
ozma_of_oz_15_f000036|After the Scarecrow is enchanted you shall follow him into the palace. But how will you touch the objects?|After the Scarecrow is enchanted you shall follow him into the palace. But how will you touch the objects?
ozma_of_oz_15_f000037|With my claws, said the hen; and I can speak the word 'Ev' as plainly as anyone. Also I must have the right to guess the enchantments of my friends,|With my claws, said the hen; and I can speak the word 'Ev' as plainly as anyone. Also I must have the right to guess the enchantments of my friends,
ozma_of_oz_15_f000038|and to release them if I succeed.|and to release them if I succeed.
ozma_of_oz_15_f000039|Very well, said the King. You have my promise.|Very well, said the King. You have my promise.
ozma_of_oz_15_f000040|Then, said Billina to the Scarecrow, you may get the egg.|Then, said Billina to the Scarecrow, you may get the egg.
ozma_of_oz_15_f000041|He knelt down and reached underneath the throne and found the egg, which he placed in another pocket of his jacket, fearing that if both eggs were in one pocket they would knock together and get broken.|He knelt down and reached underneath the throne and found the egg, which he placed in another pocket of his jacket, fearing that if both eggs were in one pocket they would knock together and get broken.
ozma_of_oz_15_f000042|Just then a bell above the throne rang briskly, and the King gave another nervous jump.|Just then a bell above the throne rang briskly, and the King gave another nervous jump.
ozma_of_oz_15_f000043|Well, well! said he, with a rueful face; the girl has actually done it.|Well, well! said he, with a rueful face; the girl has actually done it.
ozma_of_oz_15_f000044|Done what? asked the Scarecrow.|Done what? asked the Scarecrow.
ozma_of_oz_15_f000045|She has made one guess that is right, and broken one of my neatest enchantments. By ricketty, it's too bad! I never thought she would do it.|She has made one guess that is right, and broken one of my neatest enchantments. By ricketty, it's too bad! I never thought she would do it.
ozma_of_oz_15_f000046|Do I understand that she will now return to us in safety? enquired the Scarecrow, joyfully wrinkling his painted face into a broad smile.|Do I understand that she will now return to us in safety? enquired the Scarecrow, joyfully wrinkling his painted face into a broad smile.
ozma_of_oz_15_f000047|Of course, said the King, fretfully pacing up and down the room. I always keep my promises, no matter how foolish they are.|Of course, said the King, fretfully pacing up and down the room. I always keep my promises, no matter how foolish they are.
ozma_of_oz_15_f000048|But I shall make an ornament of the yellow hen to replace the one I have just lost.|But I shall make an ornament of the yellow hen to replace the one I have just lost.
ozma_of_oz_15_f000049|Perhaps you will, and perhaps you won't, murmured Billina, calmly.|Perhaps you will, and perhaps you won't, murmured Billina, calmly.
ozma_of_oz_15_f000050|I may surprise you by guessing right.|I may surprise you by guessing right.
ozma_of_oz_15_f000051|Guessing right? snapped the King. How could you guess right, where your betters have failed, you stupid fowl?|Guessing right? snapped the King. How could you guess right, where your betters have failed, you stupid fowl?
ozma_of_oz_15_f000052|Billina did not care to answer this question, and a moment later the doors flew open and Dorothy entered, leading the little Prince Evring by the hand.|Billina did not care to answer this question, and a moment later the doors flew open and Dorothy entered, leading the little Prince Evring by the hand.
ozma_of_oz_15_f000053|The Scarecrow welcomed the girl with a close embrace, and he would have embraced Evring, too, in his delight.|The Scarecrow welcomed the girl with a close embrace, and he would have embraced Evring, too, in his delight.
ozma_of_oz_15_f000054|But the little Prince was shy, and shrank away from the painted Scarecrow because he did not yet know his many excellent qualities.|But the little Prince was shy, and shrank away from the painted Scarecrow because he did not yet know his many excellent qualities.
ozma_of_oz_15_f000055|But there was little time for the friends to talk, because the Scarecrow must now enter the palace. Dorothy's success had greatly encouraged him,|But there was little time for the friends to talk, because the Scarecrow must now enter the palace. Dorothy's success had greatly encouraged him,
ozma_of_oz_15_f000056|and they both hoped he would manage to make at least one correct guess.|and they both hoped he would manage to make at least one correct guess.
ozma_of_oz_15_f000057|However, he proved as unfortunate as the others except Dorothy, and although he took a good deal of time to select his objects, not one did the poor Scarecrow guess aright.|However, he proved as unfortunate as the others except Dorothy, and although he took a good deal of time to select his objects, not one did the poor Scarecrow guess aright.
ozma_of_oz_15_f000058|So he became a solid gold card-receiver, and the beautiful but terrible palace awaited its next visitor.|So he became a solid gold card-receiver, and the beautiful but terrible palace awaited its next visitor.
ozma_of_oz_15_f000059|It's all over, remarked the King, with a sigh of satisfaction; and it has been a very amusing performance, except for the one good guess the Kansas girl made.|It's all over, remarked the King, with a sigh of satisfaction; and it has been a very amusing performance, except for the one good guess the Kansas girl made.
ozma_of_oz_15_f000060|I am richer by a great many pretty ornaments.|I am richer by a great many pretty ornaments.
ozma_of_oz_15_f000061|It is my turn, now, said Billina, briskly.|It is my turn, now, said Billina, briskly.
ozma_of_oz_15_f000062|Oh, I'd forgotten you, said the King. But you needn't go if you don't wish to. I will be generous, and let you off.|Oh, I'd forgotten you, said the King. But you needn't go if you don't wish to. I will be generous, and let you off.
ozma_of_oz_15_f000063|No you won't, replied the hen. I insist upon having my guesses, as you promised.|No you won't, replied the hen. I insist upon having my guesses, as you promised.
ozma_of_oz_15_f000064|Then go ahead, you absurd feathered fool! grumbled the King, and he caused the opening that led to the palace to appear once more.|Then go ahead, you absurd feathered fool! grumbled the King, and he caused the opening that led to the palace to appear once more.
ozma_of_oz_15_f000065|Don't go, Billina, said Dorothy, earnestly. It isn't easy to guess those orn'ments, and only luck saved me from being one myself.|Don't go, Billina, said Dorothy, earnestly. It isn't easy to guess those orn'ments, and only luck saved me from being one myself.
ozma_of_oz_15_f000066|Stay with me and we'll go back to the Land of Ev together. I'm sure this little Prince will give us a home.|Stay with me and we'll go back to the Land of Ev together. I'm sure this little Prince will give us a home.
ozma_of_oz_15_f000067|Indeed I will, said Evring, with much dignity.|Indeed I will, said Evring, with much dignity.
ozma_of_oz_15_f000068|Don't worry, my dear, cried Billina, with a cluck that was meant for a laugh. I may not be human, but I'm no fool, if I AM a chicken.|Don't worry, my dear, cried Billina, with a cluck that was meant for a laugh. I may not be human, but I'm no fool, if I AM a chicken.
ozma_of_oz_15_f000069|Oh, Billina! said Dorothy, you haven't been a chicken in a long time. Not since you you've been grown up.|Oh, Billina! said Dorothy, you haven't been a chicken in a long time. Not since you you've been grown up.
ozma_of_oz_15_f000070|Perhaps that's true, answered Billina, thoughtfully. But if a Kansas farmer sold me to some one, what would he call me? a hen or a chicken!|Perhaps that's true, answered Billina, thoughtfully. But if a Kansas farmer sold me to some one, what would he call me? a hen or a chicken!
ozma_of_oz_15_f000071|You are not a Kansas farmer, Billina, replied the girl, and you said Never mind that, Dorothy. I'm going. I won't say good-bye, because I'm coming back.|You are not a Kansas farmer, Billina, replied the girl, and you said Never mind that, Dorothy. I'm going. I won't say good-bye, because I'm coming back.
ozma_of_oz_15_f000072|Keep up your courage, for I'll see you a little later.|Keep up your courage, for I'll see you a little later.
ozma_of_oz_15_f000073|Then Billina gave several loud cluck-clucks that seemed to make the fat little King MORE nervous than ever, and marched through the entrance into the enchanted palace.|Then Billina gave several loud cluck-clucks that seemed to make the fat little King MORE nervous than ever, and marched through the entrance into the enchanted palace.
ozma_of_oz_15_f000074|I hope I've seen the last of THAT bird, declared the monarch, seating himself again in his throne and mopping the perspiration from his forehead with his rock-colored handkerchief.|I hope I've seen the last of THAT bird, declared the monarch, seating himself again in his throne and mopping the perspiration from his forehead with his rock-colored handkerchief.
ozma_of_oz_15_f000075|Hens are bothersome enough at their best, but when they can talk they're simply dreadful.|Hens are bothersome enough at their best, but when they can talk they're simply dreadful.
ozma_of_oz_15_f000076|Billina's my friend, said Dorothy quietly. She may not always be 'zactly polite; but she MEANS well, I'm sure.|Billina's my friend, said Dorothy quietly. She may not always be 'zactly polite; but she MEANS well, I'm sure.
ozma_of_oz_15_f000077|End of chapter 15.|End of chapter fifteen.
ozma_of_oz_16_f000001|This is there librivox recording. All librivox recordings are in the public domain. For more information or to volunteer please visit librivox dot org.|This is there librivox recording. All librivox recordings are in the public domain. For more information or to volunteer please visit librivox dot org.
ozma_of_oz_16_f000002|Ozma of Oz by L Frank Baum. Chapter 16. Purple, Green, and Gold.|Ozma of Oz by L Frank Baum. Chapter sixteen. Purple, Green, and Gold.
ozma_of_oz_16_f000003|The yellow hen, stepping high and with an air of vast importance, walked slowly over the rich velvet carpets of the splendid palace, examining everything she met with her sharp little eyes.|The yellow hen, stepping high and with an air of vast importance, walked slowly over the rich velvet carpets of the splendid palace, examining everything she met with her sharp little eyes.
ozma_of_oz_16_f000004|Billina had a right to feel important; for she alone shared the Nome King's secret and knew how to tell the objects that were transformations from those that had never been alive.|Billina had a right to feel important; for she alone shared the Nome King's secret and knew how to tell the objects that were transformations from those that had never been alive.
ozma_of_oz_16_f000005|She was very sure that her guesses would be correct, but before she began to make them she was curious to behold all the magnificence of this underground palace,|She was very sure that her guesses would be correct, but before she began to make them she was curious to behold all the magnificence of this underground palace,
ozma_of_oz_16_f000006|which was perhaps one of the most splendid and beautiful places in any fairyland.|which was perhaps one of the most splendid and beautiful places in any fairyland.
ozma_of_oz_16_f000007|As she went through the rooms she counted the purple ornaments; and although some were small and hidden in queer places, Billina spied them all,|As she went through the rooms she counted the purple ornaments; and although some were small and hidden in queer places, Billina spied them all,
ozma_of_oz_16_f000008|and found the entire ten scattered about the various rooms.|and found the entire ten scattered about the various rooms.
ozma_of_oz_16_f000009|The green ornaments she did not bother to count, for she thought she could find them all when the time came.|The green ornaments she did not bother to count, for she thought she could find them all when the time came.
ozma_of_oz_16_f000010|Finally, having made a survey of the entire palace and enjoyed its splendor, the yellow hen returned to one of the rooms where she had noticed a large purple footstool.|Finally, having made a survey of the entire palace and enjoyed its splendor, the yellow hen returned to one of the rooms where she had noticed a large purple footstool.
